"eta","max_depth","max_delta_step","subsample","colsample_bytree","best_itr","best_mlogloss"
0.01983636128949,8,0,0.900318993243854,0.75303717844421,1,3.623942
0.0395706634968519,6,1,0.821559948439244,0.708988213746343,1,3.630024
0.0233501899708062,8,2,0.765827473760582,0.683079317575321,1,3.634021
0.0241614390700124,8,0,0.958299805819988,0.804037462593988,1,3.61247
